REF_AREA,Origin,Destination,TIME_PERIOD,Percentage_of_students
LUX,Luxembourg,Ethiopia,2022,0.153629497
LUX,Luxembourg,Vanuatu,2022,0
LUX,Luxembourg,Ghana,2022,0.435283574
LUX,Luxembourg,Dominica,2022,0
LUX,Luxembourg,Guinea-Bissau,2022,0
LUX,Luxembourg,Albania,2022,0.870567149
LUX,Luxembourg,Gibraltar,2022,0
LUX,Luxembourg,Rwanda,2022,0.051209832
LUX,Luxembourg,Timor-Leste,2022,0
LUX,Luxembourg,Mauritania,2022,0.025604916
LUX,Luxembourg,Jordan,2022,0
LUX,Luxembourg,Tunisia,2022,0.896172065
LUX,Luxembourg,Greece,2022,1.79234413
LUX,Luxembourg,Morocco,2022,1.024196646
LUX,Luxembourg,Serbia,2022,0.128024581
LUX,Luxembourg,North Macedonia,2022,0.128024581
LUX,Luxembourg,Bhutan,2022,0
LUX,Luxembourg,Cabo Verde,2022,0.051209832
LUX,Luxembourg,Mexico,2022,0.384073742
LUX,Luxembourg,Africa,2022,8.065548585
LUX,Luxembourg,Chad,2022,0.025604916
LUX,Luxembourg,Maldives,2022,0
LUX,Luxembourg,Honduras,2022,0.076814748
LUX,Luxembourg,Oceania,2022,0.179234413
LUX,Luxembourg,Korea,2022,0
LUX,Luxembourg,Holy See,2022,0
NLD,Netherlands,Iran,2022,0.380778032
NLD,Netherlands,India,2022,2.04546148
NLD,Netherlands,Kazakhstan,2022,0.122654462
NLD,Netherlands,Dominican Republic,2022,0.002440885
NLD,Netherlands,Ireland,2022,1.233867277
LUX,Luxembourg,Liechtenstein,2022,0
LUX,Luxembourg,Barbados,2022,0
LUX,Luxembourg,Malta,2022,0.025604916
NLD,Netherlands,Djibouti,2022,0
NLD,Netherlands,Timor-Leste,2022,0
NLD,Netherlands,Zambia,2022,0.014645309
NLD,Netherlands,Comoros,2022,0
NLD,Netherlands,Myanmar,2022,0.011594203
NLD,Netherlands,Burkina Faso,2022,0.002440885
NLD,Netherlands,Mauritania,2022,0
NLD,Netherlands,Democratic Republic of the Congo,2022,0.007322654
NLD,Netherlands,Australia,2022,0.069565217
NLD,Netherlands,Azerbaijan,2022,0.102517162
NLD,Netherlands,United Arab Emirates,2022,0.005491991
NLD,Netherlands,Libya,2022,0.005491991
NLD,Netherlands,Aruba,2022,0
LUX,Luxembourg,Tonga,2022,0
LUX,Luxembourg,Curaçao,2022,0
LUX,Luxembourg,Italy,2022,5.505056971
LUX,Luxembourg,Thailand,2022,0.102419665
LUX,Luxembourg,United States,2022,0.947381897
LUX,Luxembourg,Latin America and the Caribbean unspecified,2022,0
LUX,Luxembourg,Grenada,2022,0
LUX,Luxembourg,Liberia,2022,0
LUX,Luxembourg,Africa unspecified,2022,0
LUX,Luxembourg,Czechia,2022,0.33286391
LUX,Luxembourg,Congo,2022,0
LUX,Luxembourg,Sweden,2022,0.66572782
LUX,Luxembourg,Sudan,2022,0
LUX,Luxembourg,Belgium,2022,8.96172065
LUX,Luxembourg,Latin America and the Caribbean,2022,3.91755217
LUX,Luxembourg,Hong Kong,2022,0.051209832
LUX,Luxembourg,Kiribati,2022,0
LUX,Luxembourg,South Africa,2022,0.102419665
LUX,Luxembourg,Uruguay,2022,0.025604916
LUX,Luxembourg,Nepal,2022,0.179234413
LUX,Luxembourg,Costa Rica,2022,0.076814748
LUX,Luxembourg,Micronesia,2022,0
LUX,Luxembourg,Mozambique,2022,0
LUX,Luxembourg,Syrian Arab Republic,2022,0.435283574
LUX,Luxembourg,Panama,2022,0
LUX,Luxembourg,Philippines,2022,0.051209832
LUX,Luxembourg,Montserrat,2022,0
LUX,Luxembourg,Peru,2022,0.230444245
LUX,Luxembourg,Qatar,2022,0
LUX,Luxembourg,Saint Kitts and Nevis,2022,0
LUX,Luxembourg,Russia,2022,1.485085136
LUX,Luxembourg,Nauru,2022,0
LUX,Luxembourg,Aruba,2022,0
LUX,Luxembourg,Algeria,2022,0.537703239
LUX,Luxembourg,Afghanistan,2022,0.128024581
LUX,Luxembourg,Jamaica,2022,0.025604916
LUX,Luxembourg,Colombia,2022,0.435283574
LUX,Luxembourg,Poland,2022,0.896172065
LUX,Luxembourg,Romania,2022,1.741134298
LUX,Luxembourg,Israel,2022,0
LUX,Luxembourg,Bosnia and Herzegovina,2022,0.153629497
LUX,Luxembourg,Mali,2022,0
LUX,Luxembourg,Cook Islands,2022,0
LUX,Luxembourg,Portugal,2022,1.229035975
LUX,Luxembourg,Puerto Rico,2022,0.051209832
LUX,Luxembourg,Niger,2022,0
LUX,Luxembourg,Saint Lucia,2022,0
LUX,Luxembourg,Singapore,2022,0.051209832
LUX,Luxembourg,Papua New Guinea,2022,0
LUX,Luxembourg,Bahrain,2022,0.025604916
LUX,Luxembourg,Armenia,2022,0.204839329
LUX,Luxembourg,Macau,2022,0
LUX,Luxembourg,Spain,2022,2.406862118
LUX,Luxembourg,Cambodia,2022,0.076814748
LUX,Luxembourg,Georgia,2022,0.128024581
LUX,Luxembourg,Ukraine,2022,0.460888491
LUX,Luxembourg,Montenegro,2022,0.179234413
LUX,Luxembourg,Hungary,2022,0.307258994
LUX,Luxembourg,Mongolia,2022,0.025604916
LUX,Luxembourg,Haiti,2022,0.076814748
LUX,Luxembourg,Eritrea,2022,0.153629497
LUX,Luxembourg,Canada,2022,0.281654078
LUX,Luxembourg,San Marino,2022,0
LUX,Luxembourg,Palestinian Authority or West Bank and Gaza Strip,2022,0.025604916
LUX,Luxembourg,Oman,2022,0
LUX,Luxembourg,Latvia,2022,0.204839329
LUX,Luxembourg,Paraguay,2022,0.025604916
NLD,Netherlands,Northern America unspecified,2022,0
NLD,Netherlands,Turkmenistan,2022,0.00488177
NLD,Netherlands,Venezuela,2022,0.026849733
LUX,Luxembourg,Kosovo,2022,0.102419665
LUX,Luxembourg,Anguilla,2022,0
LUX,Luxembourg,Bangladesh,2022,0.512098323
NLD,Netherlands,Sri Lanka,2022,0.044546148
NLD,Netherlands,Egypt,2022,0.287414188
NLD,Netherlands,Somalia,2022,0.005491991
NLD,Netherlands,Europe,2022,52.89336384
NLD,Netherlands,Eswatini,2022,0.000610221
NLD,Netherlands,Gabon,2022,0.001220442
NLD,Netherlands,Guatemala,2022,0.009153318
NLD,Netherlands,World,2022,100
NLD,Netherlands,Asia unspecified,2022,0.284973303
NLD,Netherlands,Burundi,2022,0.003051106
NLD,Netherlands,Guinea-Bissau,2022,0
NLD,Netherlands,Fiji,2022,0.000610221
NLD,Netherlands,Ethiopia,2022,0.025019069
NLD,Netherlands,Lebanon,2022,0.08115942
NLD,Netherlands,Ghana,2022,0.067124333
NLD,Netherlands,Vanuatu,2022,0
NLD,Netherlands,Dominica,2022,0.001220442
NLD,Netherlands,Gibraltar,2022,0
NLD,Netherlands,Albania,2022,0.15194508
NLD,Netherlands,Rwanda,2022,0.017696415
NLD,Netherlands,Tunisia,2022,0.022578185
NLD,Netherlands,Cabo Verde,2022,0.001830664
NLD,Netherlands,Greece,2022,2.340808543
NLD,Netherlands,New Zealand,2022,0.020747521
NLD,Netherlands,Jordan,2022,0.058581236
NLD,Netherlands,Africa,2022,1.337604882
NLD,Netherlands,Bosnia and Herzegovina,2022,0.020747521
NLD,Netherlands,Bhutan,2022,0.003661327
NLD,Netherlands,Morocco,2022,0.100686499
NLD,Netherlands,Mexico,2022,0.250190694
NLD,Netherlands,Chad,2022,0.001220442
NLD,Netherlands,Grenada,2022,0.000610221
NLD,Netherlands,Indonesia,2022,0.927536232
NLD,Netherlands,Lesotho,2022,0
NLD,Netherlands,Tajikistan,2022,0.002440885
NLD,Netherlands,Holy See,2022,0
NLD,Netherlands,Kuwait,2022,0.007322654
NLD,Netherlands,Austria,2022,0.618764302
NLD,Netherlands,Liechtenstein,2022,0.004271548
NLD,Netherlands,Marshall Islands,2022,0
NLD,Netherlands,Korea,2022,0
NLD,Netherlands,Cyprus,2022,0.573607933
NLD,Netherlands,Central African Republic,2022,0
NLD,Netherlands,Lao People’s Democratic Republic,2022,0.000610221
NLD,Netherlands,Malta,2022,0.054309687
NLD,Netherlands,Iceland,2022,0.094584287
NLD,Netherlands,Korea,2022,0.624866514
NLD,Netherlands,Germany,2022,14.9150267
NLD,Netherlands,Luxembourg,2022,0.572997712
NLD,Netherlands,Bermuda,2022,0
NLD,Netherlands,Ecuador,2022,0.098855835
NLD,Netherlands,China,2022,3.254309687
NLD,Netherlands,Norway,2022,0.432646834
NLD,Netherlands,Belarus,2022,0.059801678
NLD,Netherlands,Cayman Islands,2022,0
NLD,Netherlands,Bahamas,2022,0.00488177
NLD,Netherlands,Nigeria,2022,0.159877956
NLD,Netherlands,Belize,2022,0.003661327
NLD,Netherlands,British Virgin Islands,2022,0
NLD,Netherlands,Madagascar,2022,0.001220442
NLD,Netherlands,Bulgaria,2022,2.804576659
NLD,Netherlands,Benin,2022,0.001220442
NLD,Netherlands,Brunei Darussalam,2022,0.001220442
NLD,Netherlands,Kenya,2022,0.057971014
NLD,Netherlands,Brazil,2022,0.238596491
NLD,Netherlands,Turkey,2022,1.126468345
NLD,Netherlands,Slovenia,2022,0.265446224
NLD,Netherlands,Slovak Republic,2022,0.670022883
NLD,Netherlands,Switzerland,2022,0.511975591
NLD,Netherlands,Bangladesh,2022,0.241647597
NLD,Netherlands,Angola,2022,0.002440885
NLD,Netherlands,Tuvalu,2022,0
NLD,Netherlands,Bolivia,2022,0.007932876
NLD,Netherlands,Japan,2022,0.179405034
NLD,Netherlands,Namibia,2022,0.012204424
NLD,Netherlands,Saudi Arabia,2022,0.093363844
NLD,Netherlands,Tokelau,2022,0
NLD,Netherlands,Oceania,2022,0.09092296
NLD,Netherlands,Mauritius,2022,0.014645309
NLD,Netherlands,Honduras,2022,0.006712433
NLD,Netherlands,Chile,2022,0.060411899
NLD,Netherlands,El Salvador,2022,0.01037376
NLD,Netherlands,Croatia,2022,0.577879481
NLD,Netherlands,Denmark,2022,0.336842105
NLD,Netherlands,Panama,2022,0.014035088
NLD,Netherlands,Nicaragua,2022,0.007322654
NLD,Netherlands,Peru,2022,0.115331808
NLD,Netherlands,Montserrat,2022,0
NLD,Netherlands,Eritrea,2022,0.018306636
NLD,Netherlands,Romania,2022,3.383066362
NLD,Netherlands,Sudan,2022,0.014645309
NLD,Netherlands,Afghanistan,2022,0.038443936
NLD,Netherlands,Jamaica,2022,0.009153318
NLD,Netherlands,Algeria,2022,0.012814645
NLD,Netherlands,Colombia,2022,0.156216629
NLD,Netherlands,Poland,2022,2.157742182
NLD,Netherlands,Papua New Guinea,2022,0
NLD,Netherlands,Israel,2022,0.061632342
NLD,Netherlands,Cook Islands,2022,0
NLD,Netherlands,Ukraine,2022,0.466209001
NLD,Netherlands,Macau,2022,0
NLD,Netherlands,Mali,2022,0.000610221
NLD,Netherlands,Spain,2022,2.85583524
NLD,Netherlands,Armenia,2022,0.034782609
NLD,Netherlands,Portugal,2022,1.099618612
NLD,Netherlands,Bahrain,2022,0.003661327
NLD,Netherlands,Thailand,2022,0.089092296
NLD,Netherlands,Latvia,2022,0.624866514
NLD,Netherlands,Georgia,2022,0.081769641
NLD,Netherlands,Puerto Rico,2022,0
NLD,Netherlands,Hungary,2022,1.205797101
NLD,Netherlands,Singapore,2022,0.077498093
NLD,Netherlands,Saint Lucia,2022,0.001220442
NLD,Netherlands,San Marino,2022,0
NLD,Netherlands,Canada,2022,0.236765828
NLD,Netherlands,Cambodia,2022,0.003051106
NLD,Netherlands,Paraguay,2022,0.005491991
NLD,Netherlands,Oman,2022,0.09092296
NLD,Netherlands,Montenegro,2022,0.013424867
NLD,Netherlands,Pakistan,2022,0.178794813
NLD,Netherlands,Mongolia,2022,0.008543097
NLD,Netherlands,Palestinian Authority or West Bank and Gaza Strip,2022,0
NLD,Netherlands,Niue,2022,0
NLD,Netherlands,Andorra,2022,0.000610221
NLD,Netherlands,Argentina,2022,0.039054157
NLD,Netherlands,Anguilla,2022,0
NLD,Netherlands,Monaco,2022,0.000610221
NLD,Netherlands,Gambia,2022,0.009763539
NLD,Netherlands,United Kingdom,2022,1.426697178
NLD,Netherlands,Kyrgyzstan,2022,0.015865751
NLD,Netherlands,Botswana,2022,0.007932876
NLD,Netherlands,Antigua and Barbuda,2022,0.000610221
NLD,Netherlands,Uzbekistan,2022,0.026239512
NLD,Netherlands,Kosovo,2022,0.018916857
NLD,Netherlands,Barbados,2022,0.001830664
NLD,Netherlands,Palau,2022,0
NLD,Netherlands,Samoa,2022,0
NLD,Netherlands,Viet Nam,2022,0.738367658
NLD,Netherlands,Iraq,2022,0.03051106
NLD,Netherlands,Cameroon,2022,0.046376812
NLD,Netherlands,C�te d'Ivoire,2022,0.002440885
NLD,Netherlands,Moldova,2022,0.067124333
NLD,Netherlands,Turks and Caicos Islands,2022,0
NLD,Netherlands,Cuba,2022,0.009763539
NLD,Netherlands,Equatorial Guinea,2022,0
NLD,Netherlands,Estonia,2022,0.356979405
NLD,Netherlands,Malawi,2022,0.006102212
NLD,Netherlands,France,2022,2.594660564
NLD,Netherlands,South Sudan,2022,0.000610221
NLD,Netherlands,Tanzania,2022,0.018306636
NLD,Netherlands,Malaysia,2022,0.102517162
NLD,Netherlands,Seychelles,2022,0.003051106
NLD,Netherlands,Lithuania,2022,0.956216629
NLD,Netherlands,Sao Tome and Principe,2022,0
NLD,Netherlands,Northern America,2022,1.363234172
NLD,Netherlands,Guinea,2022,0
NLD,Netherlands,Saint Vincent and the Grenadines,2022,0
NLD,Netherlands,Togo,2022,0.000610221
NLD,Netherlands,Uganda,2022,0.029900839
NLD,Netherlands,Suriname,2022,0.57238749
NLD,Netherlands,Trinidad and Tobago,2022,0.009763539
NLD,Netherlands,Senegal,2022,0.004271548
NLD,Netherlands,Sint Maarten,2022,0
NLD,Netherlands,Sierra Leone,2022,0.007322654
NLD,Netherlands,Europe unspecified,2022,0
NLD,Netherlands,Solomon Islands,2022,0
NLD,Netherlands,Zimbabwe,2022,0.09092296
NLD,Netherlands,Asia,2022,12.50282227
NLD,Netherlands,Oceania unspecified,2022,0
NZL,New Zealand,Croatia,2022,0.00787727
NZL,New Zealand,Luxembourg,2022,0.011815905
NZL,New Zealand,Kenya,2022,0.098465874
NZL,New Zealand,Germany,2022,0.626242958
NZL,New Zealand,Norway,2022,0.03938635
NZL,New Zealand,Ecuador,2022,0.043324985
NZL,New Zealand,Netherlands,2022,0.133913589
NZL,New Zealand,Central African Republic,2022,0
NZL,New Zealand,Cayman Islands,2022,0
NZL,New Zealand,Iceland,2022,0.003938635
NZL,New Zealand,Korea,2022,2.416552716
NZL,New Zealand,Austria,2022,0.03150908
NZL,New Zealand,Bahamas,2022,0.003938635
NZL,New Zealand,Barbados,2022,0.00787727
NZL,New Zealand,Belarus,2022,0.00787727
NZL,New Zealand,Belize,2022,0
NZL,New Zealand,Benin,2022,0
NZL,New Zealand,Brunei Darussalam,2022,0.102404509
NZL,New Zealand,Nigeria,2022,0.342661241
NZL,New Zealand,Turkmenistan,2022,0
NZL,New Zealand,Switzerland,2022,0.074834064
NZL,New Zealand,Slovak Republic,2022,0
NZL,New Zealand,Turkey,2022,0.098465874
NZL,New Zealand,Brazil,2022,0.684830079
NZL,New Zealand,Bangladesh,2022,0.428115663
NZL,New Zealand,Andorra,2022,0
NZL,New Zealand,British Virgin Islands,2022,0
NZL,New Zealand,Japan,2022,1.155170997
NZL,New Zealand,Other countries unspecified,2022,0.03938635
NZL,New Zealand,Namibia,2022,0.02363181
NZL,New Zealand,Chile,2022,0.30221449
NZL,New Zealand,Holy See,2022,0
NZL,New Zealand,Honduras,2022,0.003938635
NZL,New Zealand,Tokelau,2022,0
NZL,New Zealand,Iran,2022,1.362767695
NZL,New Zealand,Northern America,2022,3.395103333
NZL,New Zealand,Ireland,2022,0.070895429
NZL,New Zealand,India,2022,11.43730023
NZL,New Zealand,Europe,2022,3.58171387
NZL,New Zealand,El Salvador,2022,0.00787727
NZL,New Zealand,Burundi,2022,0
NZL,New Zealand,Denmark,2022,0.051202254
NZL,New Zealand,Bolivia,2022,0.011815905
NZL,New Zealand,China,2022,41.1884151
NZL,New Zealand,Oceania,2022,12.25900626
NZL,New Zealand,Korea,2022,0
NZL,New Zealand,Burkina Faso,2022,0
NZL,New Zealand,Zambia,2022,0.003938635
NZL,New Zealand,Comoros,2022,0
NZL,New Zealand,Myanmar,2022,0.244195367
NZL,New Zealand,United Arab Emirates,2022,0.019693175
NZL,New Zealand,Tuvalu,2022,0.051202254
NZL,New Zealand,Mauritania,2022,0
NZL,New Zealand,Equatorial Guinea,2022,0
NZL,New Zealand,Australia,2022,9.872539401
NZL,New Zealand,Democratic Republic of the Congo,2022,0
NZL,New Zealand,Algeria,2022,0.01575454
NZL,New Zealand,Libya,2022,0
NZL,New Zealand,North Macedonia,2022,0.02363181
NLD,Netherlands,Costa Rica,2022,0.021967963
NLD,Netherlands,United States,2022,1.126468345
NLD,Netherlands,North Macedonia,2022,0.000610221
NLD,Netherlands,Curaçao,2022,0
NLD,Netherlands,Liberia,2022,0.007322654
NLD,Netherlands,Guyana,2022,0.000610221
NLD,Netherlands,Latin America and the Caribbean,2022,1.693363844
NLD,Netherlands,Czechia,2022,0.432036613
NLD,Netherlands,Italy,2022,4.381998474
NLD,Netherlands,Latin America and the Caribbean unspecified,2022,0
NLD,Netherlands,Serbia,2022,0.101906941
NLD,Netherlands,Maldives,2022,0.002440885
NLD,Netherlands,Africa unspecified,2022,0
NLD,Netherlands,Congo,2022,0.006102212
NLD,Netherlands,Uruguay,2022,0.003051106
NLD,Netherlands,South Africa,2022,0.216628528
NLD,Netherlands,Belgium,2022,2.896720061
NLD,Netherlands,Sweden,2022,0.54187643
NLD,Netherlands,Nepal,2022,0.056140351
NLD,Netherlands,Hong Kong,2022,0
NLD,Netherlands,Kiribati,2022,0
NLD,Netherlands,Haiti,2022,0.000610221
NLD,Netherlands,Mozambique,2022,0.018916857
NLD,Netherlands,Nauru,2022,0
NLD,Netherlands,Saint Kitts and Nevis,2022,0.003051106
NLD,Netherlands,Russia,2022,0.843325706
NLD,Netherlands,Qatar,2022,0.001830664
NLD,Netherlands,Philippines,2022,0.09092296
NZL,New Zealand,Estonia,2022,0.00787727
NZL,New Zealand,Antigua and Barbuda,2022,0
NZL,New Zealand,Malaysia,2022,3.292042385
NZL,New Zealand,Sint Maarten,2022,0
NZL,New Zealand,Argentina,2022,0.095620215
NZL,New Zealand,Palau,2022,0.003938635
NZL,New Zealand,Guinea,2022,0
NZL,New Zealand,Kyrgyzstan,2022,0
NZL,New Zealand,C�te d'Ivoire,2022,0
NZL,New Zealand,Viet Nam,2022,3.438886575
NZL,New Zealand,Cameroon,2022,0.03150908
NZL,New Zealand,Saudi Arabia,2022,0.303274892
NZL,New Zealand,Uzbekistan,2022,0
NZL,New Zealand,France,2022,0.414563199
NZL,New Zealand,Monaco,2022,0
NZL,New Zealand,Turks and Caicos Islands,2022,0
NZL,New Zealand,Cuba,2022,0.003938635
NZL,New Zealand,Malawi,2022,0.011815905
NZL,New Zealand,Moldova,2022,0
NZL,New Zealand,Samoa,2022,0.334783971
NZL,New Zealand,Lithuania,2022,0.011815905
NZL,New Zealand,Dominican Republic,2022,0.003938635
NZL,New Zealand,Seychelles,2022,0.011815905
NZL,New Zealand,South Sudan,2022,0
NZL,New Zealand,Togo,2022,0
NZL,New Zealand,Uganda,2022,0.02363181
NZL,New Zealand,Suriname,2022,0
NZL,New Zealand,Sao Tome and Principe,2022,0
NZL,New Zealand,Tanzania,2022,0.03938635
NZL,New Zealand,Trinidad and Tobago,2022,0.019693175
NZL,New Zealand,Senegal,2022,0
NZL,New Zealand,Yemen,2022,0.02363181
NZL,New Zealand,Sierra Leone,2022,0
NZL,New Zealand,Solomon Islands,2022,0.196931748
NZL,New Zealand,Europe unspecified,2022,0
NZL,New Zealand,Northern America unspecified,2022,0
NZL,New Zealand,Zimbabwe,2022,0.096496556
NZL,New Zealand,Asia,2022,76.90510251
NZL,New Zealand,Oceania unspecified,2022,0
NZL,New Zealand,Venezuela,2022,0.003938635
NZL,New Zealand,Somalia,2022,0
NZL,New Zealand,Eswatini,2022,0.00787727
NZL,New Zealand,Djibouti,2022,0
NZL,New Zealand,Egypt,2022,0.141790858
NZL,New Zealand,Ghana,2022,0.169361303
NZL,New Zealand,Gabon,2022,0
NZL,New Zealand,Asia unspecified,2022,0
NZL,New Zealand,World,2022,100
NZL,New Zealand,Ethiopia,2022,0.03150908
NZL,New Zealand,Sri Lanka,2022,1.880387314
NZL,New Zealand,Fiji,2022,0.869781886
NZL,New Zealand,Guatemala,2022,0.011815905
NZL,New Zealand,Finland,2022,0.02363181
NZL,New Zealand,Lebanon,2022,0.019693175
NZL,New Zealand,Vanuatu,2022,0.094527239
NZL,New Zealand,Dominica,2022,0.00787727
NZL,New Zealand,Guinea-Bissau,2022,0
NZL,New Zealand,Albania,2022,0.003938635
NZL,New Zealand,Gibraltar,2022,0
NZL,New Zealand,Bhutan,2022,0.019693175
NZL,New Zealand,Timor-Leste,2022,0.078772699
NZL,New Zealand,Tunisia,2022,0.003938635
NZL,New Zealand,Jordan,2022,0.122097684
NZL,New Zealand,Rwanda,2022,0.011815905
NZL,New Zealand,Greece,2022,0.011815905
NZL,New Zealand,Azerbaijan,2022,0
NZL,New Zealand,Morocco,2022,0.011815905
NZL,New Zealand,Africa,2022,1.740548246
NZL,New Zealand,Cabo Verde,2022,0.003938635
NZL,New Zealand,Curaçao,2022,0
NZL,New Zealand,Mexico,2022,0.259949907
NZL,New Zealand,Latin America and the Caribbean unspecified,2022,0
NZL,New Zealand,Tonga,2022,0.366085245
NZL,New Zealand,Chad,2022,0
NZL,New Zealand,Grenada,2022,0.003938635
NZL,New Zealand,Lesotho,2022,0
NZL,New Zealand,Malta,2022,0.003938635
NZL,New Zealand,Kuwait,2022,0.110281779
NZL,New Zealand,Marshall Islands,2022,0.003938635
NZL,New Zealand,Mauritius,2022,0.102404509
NLD,Netherlands,Yemen,2022,0.048817696
NLD,Netherlands,Finland,2022,0.8
NZL,New Zealand,Liechtenstein,2022,0
NZL,New Zealand,Bulgaria,2022,0.003938635
NZL,New Zealand,Bermuda,2022,0
NZL,New Zealand,Kazakhstan,2022,0.054610543
NZL,New Zealand,Cyprus,2022,0
NZL,New Zealand,Lao People’s Democratic Republic,2022,0.094527239
NOR,Norway,Burkina Faso,2022,0
NOR,Norway,Comoros,2022,0
NOR,Norway,Mauritania,2022,0
NOR,Norway,Tuvalu,2022,0
NOR,Norway,Myanmar,2022,0.097898938
NOR,Norway,Equatorial Guinea,2022,0
NOR,Norway,Namibia,2022,0.007530688
NOR,Norway,Bolivia,2022,0.0602455
NOR,Norway,Azerbaijan,2022,0.293696815
NOR,Norway,United Arab Emirates,2022,0.135552376
NOR,Norway,Libya,2022,0.015061375
NOR,Norway,Chad,2022,0
NZL,New Zealand,Serbia,2022,0.011815905
NZL,New Zealand,Guyana,2022,0.00787727
NZL,New Zealand,Latin America and the Caribbean,2022,2.079139429
NZL,New Zealand,Mozambique,2022,0
NZL,New Zealand,Italy,2022,0.248134002
NZL,New Zealand,Liberia,2022,0.01575454
NZL,New Zealand,Congo,2022,0
NZL,New Zealand,Belgium,2022,0.059079524
NZL,New Zealand,Uruguay,2022,0.03150908
NZL,New Zealand,Costa Rica,2022,0.01575454
NZL,New Zealand,Maldives,2022,0.098465874
NZL,New Zealand,South Africa,2022,0.517602092
NZL,New Zealand,Sweden,2022,0.118159049
NZL,New Zealand,Micronesia,2022,0
NZL,New Zealand,Hong Kong,2022,0
NZL,New Zealand,Nepal,2022,0.732994261
NZL,New Zealand,Czechia,2022,0.035447715
NZL,New Zealand,Syrian Arab Republic,2022,0.011815905
NZL,New Zealand,Niger,2022,0
NZL,New Zealand,Haiti,2022,0
NZL,New Zealand,Panama,2022,0.003938635
NZL,New Zealand,Saint Lucia,2022,0.00787727
NZL,New Zealand,Qatar,2022,0
NZL,New Zealand,Philippines,2022,1.868938553
NZL,New Zealand,Peru,2022,0.086649969
NZL,New Zealand,Russia,2022,0.389924861
NZL,New Zealand,Nicaragua,2022,0.003938635
NZL,New Zealand,Sudan,2022,0.01575454
NZL,New Zealand,Jamaica,2022,0.02363181
NZL,New Zealand,Nauru,2022,0.00787727
NZL,New Zealand,Aruba,2022,0
NZL,New Zealand,Saint Vincent and the Grenadines,2022,0
NZL,New Zealand,Montserrat,2022,0
NZL,New Zealand,Saint Kitts and Nevis,2022,0.003938635
NZL,New Zealand,Afghanistan,2022,0.011815905
NZL,New Zealand,Colombia,2022,0.401740766
NZL,New Zealand,Portugal,2022,0.027570445
NZL,New Zealand,Africa unspecified,2022,0
NZL,New Zealand,Romania,2022,0.011815905
NZL,New Zealand,Ukraine,2022,0.027570445
NZL,New Zealand,Bosnia and Herzegovina,2022,0
NZL,New Zealand,Israel,2022,0.047263619
NZL,New Zealand,Mali,2022,0
NZL,New Zealand,Macau,2022,0
NZL,New Zealand,Cook Islands,2022,0
NZL,New Zealand,Singapore,2022,0.949211025
NZL,New Zealand,Georgia,2022,0.011815905
NZL,New Zealand,Thailand,2022,1.271929204
NZL,New Zealand,Bahrain,2022,0
NZL,New Zealand,Hungary,2022,0.011815905
NZL,New Zealand,Puerto Rico,2022,0
NZL,New Zealand,Papua New Guinea,2022,0.323486386
NZL,New Zealand,Armenia,2022,0
NZL,New Zealand,Canada,2022,0.92164058
NZL,New Zealand,Latvia,2022,0.003938635
NZL,New Zealand,San Marino,2022,0
NZL,New Zealand,Cambodia,2022,0.515052264
NZL,New Zealand,Kiribati,2022,0.133913589
NZL,New Zealand,Mongolia,2022,0.035447715
NZL,New Zealand,Spain,2022,0.070895429
NZL,New Zealand,Oman,2022,0.594733878
NZL,New Zealand,Poland,2022,0.03938635
NZL,New Zealand,Montenegro,2022,0
NZL,New Zealand,Paraguay,2022,0.01575454
NZL,New Zealand,Pakistan,2022,0.76515508
NLD,Netherlands,Micronesia,2022,0
NLD,Netherlands,Syrian Arab Republic,2022,0.54187643
NLD,Netherlands,Niger,2022,0.001220442
NZL,New Zealand,Iraq,2022,0.082711334
NZL,New Zealand,Anguilla,2022,0
NZL,New Zealand,Slovenia,2022,0.011815905
NZL,New Zealand,Botswana,2022,0.00787727
NZL,New Zealand,Gambia,2022,0
NZL,New Zealand,United Kingdom,2022,0.94969919
NZL,New Zealand,Angola,2022,0
